,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,video_title,video_like,video_forward,video_comment,video_user,video_fans,video_whole_like,video_comment_male_rate,video_url,video_comment_female_rate,goods_name,goods_price,goods_money_rate,goods_whole_sale,goods_month_sale,goods_thirty_days_transfer_rate,goods_thirty_days_video_num,goods_thirty_days_recommend_person_num
516,516.0,516.0,516.0,516.0,516.0,516.0,516.0,,,#iphone #钢化膜 一直都在用闪魔，三年多了，你们喜欢吗？,91,4,20,酌月（互）,"1,056","3,087",男 85.71%,,14.29% 女,闪魔 iPhoneX钢化膜11Pro苹果X全屏se2覆盖iPhoneXR蓝光7/8plus手机XR抗摔promax贴膜iphoneXsMax全包8防摔XS,¥5.80,40.00%,31.1万,2万,6.90%,413,413
517,517.0,517.0,517.0,517.0,517.0,517.0,517.0,,,苹果钢化膜活动，品质货，线下好贵的，能用上的速度#电商活动线报 #好物推荐 #苹果手机,67,8,60,百事易商贸,7.4w,18.4w,男 26.32%,https://www.iesdouyin.com/share/video/6851431185839557888/?region=CN&mid=6851431242781870855&u_code=0&titleType=title,73.68% 女,闪魔 iPhoneX钢化膜11Pro苹果X全屏se2覆盖iPhoneXR蓝光7/8plus手机XR抗摔promax贴膜iphoneXsMax全包8防摔XS,¥5.80,40.00%,31.1万,2万,6.90%,413,413
518,518.0,518.0,518.0,518.0,518.0,518.0,518.0,,,#iphone #钢化膜 闪魔用的人估计不多，你们用过吗,73,1,6,澄月（互）,906,189,男 80.00%,https://www.iesdouyin.com/share/video/6851032833037782287/?region=CN&mid=6851032839614401293&u_code=0&titleType=title,20.00% 女,闪魔 iPhoneX钢化膜11Pro苹果X全屏se2覆盖iPhoneXR蓝光7/8plus手机XR抗摔promax贴膜iphoneXsMax全包8防摔XS,¥5.80,40.00%,31.1万,2万,6.90%,413,413
519,519.0,519.0,519.0,519.0,519.0,519.0,519.0,,,#苹果 #钢化膜 很多人不知道闪魔有这个长期活动，如果有需要，请加关注，每天都有,30,2,1,每日抖音好物,"3,028","9,484",男 %,https://www.iesdouyin.com/share/video/6848996877531188487/?region=CN&mid=6848997018442943245&u_code=0&titleType=title,% 女,闪魔 iPhoneX钢化膜11Pro苹果X全屏se2覆盖iPhoneXR蓝光7/8plus手机XR抗摔promax贴膜iphoneXsMax全包8防摔XS,¥5.80,40.00%,31.1万,2万,6.90%,413,413
520,520.0,520.0,520.0,520.0,520.0,520.0,520.0,,,#新鲜事 高德地图上线组队实时对讲功能 @抖音小助手 最后两句顺序错了,305,4,17,赵小花同学,13.7w,13.1w,男 91.67%,https://www.iesdouyin.com/share/video/6847822111650745614/?region=CN&mid=6847822226566564622&u_code=0&titleType=title,8.33% 女,闪魔 iPhoneX钢化膜11Pro苹果X全屏se2覆盖iPhoneXR蓝光7/8plus手机XR抗摔promax贴膜iphoneXsMax全包8防摔XS,¥5.80,40.00%,31.1万,2万,6.90%,413,413
521,521.0,521.0,521.0,521.0,521.0,521.0,521.0,,,明明知道是垃圾，还一直买，哈哈哈哈哈哈#ipone钢化膜,12,0,0,果果🍎🍎,"2,625","4,871",男 %,https://www.iesdouyin.com/share/video/6849154191538031886/?region=CN&mid=6849154193199024903&u_code=0&titleType=title,% 女,闪魔 iPhoneX钢化膜11Pro苹果X全屏se2覆盖iPhoneXR蓝光7/8plus手机XR抗摔promax贴膜iphoneXsMax全包8防摔XS,¥5.80,40.00%,31.1万,2万,6.90%,413,413
522,522.0,522.0,522.0,522.0,522.0,522.0,522.0,,,闪魔老板疯了吗？5．8辆张，还包油！啊～啊～我要艾特我的兄弟姐妹亲戚朋友赶紧去囤#苹果钢化膜 #居家必备,14,0,0,蜜蜂搬搬,"1,260",844,男 %,https://www.iesdouyin.com/share/video/6850921742320373007/?region=CN&mid=6850921685923793671&u_code=0&titleType=title,% 女,闪魔 iPhoneX钢化膜11Pro苹果X全屏se2覆盖iPhoneXR蓝光7/8plus手机XR抗摔promax贴膜iphoneXsMax全包8防摔XS,¥5.80,40.00%,31.1万,2万,6.90%,413,413
523,523.0,523.0,523.0,523.0,523.0,523.0,523.0,,,#闪魔 #钢化膜 #iphone 闪魔活动它又来啦！兄弟们盘它！#盘它就完了,33,0,7,-Red Oli,"1,532","1,490",男 0.00%,https://www.iesdouyin.com/share/video/6851225514976349455/?region=CN&mid=6851225493673396999&u_code=0&titleType=title,100.00% 女,闪魔 iPhoneX钢化膜11Pro苹果X全屏se2覆盖iPhoneXR蓝光7/8plus手机XR抗摔promax贴膜iphoneXsMax全包8防摔XS,¥5.80,40.00%,31.1万,2万,6.90%,413,413
524,524.0,524.0,524.0,524.0,524.0,524.0,524.0,,,#iphone 如果我说我5年了一直都在用闪魔，你们会信吗？#717奇妙好物在这里,66,1,10,浙江中义科技,"2,794",11w,男 66.67%,https://www.iesdouyin.com/share/video/6849505970608016644/?region=CN&mid=6838518831309572872&u_code=0&titleType=title,33.33% 女,闪魔 iPhoneX钢化膜11Pro苹果X全屏se2覆盖iPhoneXR蓝光7/8plus手机XR抗摔promax贴膜iphoneXsMax全包8防摔XS,¥5.80,40.00%,31.1万,2万,6.90%,413,413
525,525.0,525.0,525.0,525.0,525.0,525.0,525.0,,,我不知道說的啥，有知道的嗎，評論區告訴我哦，非常非常期待，,110,0,9,雪茹,"2,947",1.2w,男 100.00%,https://www.iesdouyin.com/share/video/6850675464747486479/?region=CN&mid=6591988056364944136&u_code=0&titleType=title,0.00% 女,手提化妆包简约收纳-xiaoYMS44,¥3.90,1.00%,2.7万,2.7万,11.90%,13,13
526,526.0,526.0,526.0,526.0,526.0,526.0,526.0,,,皮一下，睡覺。,153,1,27,雪茹,"2,947",1.2w,男 42.86%,https://www.iesdouyin.com/share/video/6849920350109715727/?region=CN&mid=6846248301528910605&u_code=0&titleType=title,57.14% 女,手提化妆包简约收纳-xiaoYMS44,¥3.90,1.00%,2.7万,2.7万,11.90%,13,13
527,527.0,527.0,527.0,527.0,527.0,527.0,527.0,,,美白護膚，點小黃車有你們喜歡的。,114,0,26,雪茹,"2,947",1.2w,男 80.00%,https://www.iesdouyin.com/share/video/6850995257581063439/?region=CN&mid=6845901851494845197&u_code=0&titleType=title,20.00% 女,手提化妆包简约收纳-xiaoYMS44,¥3.90,1.00%,2.7万,2.7万,11.90%,13,13
528,528.0,528.0,528.0,528.0,528.0,528.0,528.0,,,在攀登人生阶梯的旅途中，我们不怕慢，只怕停。只要不停止，再慢的速度也能达到顶峰。#717抖音奇妙好物市集,80,0,28,折翼青鸟,"3,037",1.2w,男 36.84%,https://www.iesdouyin.com/share/video/6849500174461488399/?region=CN&mid=6849500136922417928&u_code=0&titleType=title,63.16% 女,手提化妆包简约收纳-xiaoYMS44,¥3.90,1.00%,2.7万,2.7万,11.90%,13,13
529,529.0,529.0,529.0,529.0,529.0,529.0,529.0,,,白遮百丑，何況我們還不丑，那就讓自己更漂亮吧，面膜頸膜點小黃車，,75,0,24,雪茹,"2,947",1.2w,男 62.50%,https://www.iesdouyin.com/share/video/6851066102924021007/?region=CN&mid=6728607399449512707&u_code=0&titleType=title,37.50% 女,手提化妆包简约收纳-xiaoYMS44,¥3.90,1.00%,2.7万,2.7万,11.90%,13,13
530,530.0,530.0,530.0,530.0,530.0,530.0,530.0,,,j太無聊，困，還睡不著。難受啊。,77,0,20,雪茹,"2,947",1.2w,男 44.44%,https://www.iesdouyin.com/share/video/6850291492414852352/?region=CN&mid=6719545044530924301&u_code=0&titleType=title,55.56% 女,手提化妆包简约收纳-xiaoYMS44,¥3.90,1.00%,2.7万,2.7万,11.90%,13,13
531,531.0,531.0,531.0,531.0,531.0,531.0,531.0,,,即使無人欣賞，也要孤芳自賞。,77,0,27,雪茹,"2,947",1.2w,男 50.00%,https://www.iesdouyin.com/share/video/6851448558856588559/?region=CN&mid=6846665519417068302&u_code=0&titleType=title,50.00% 女,手提化妆包简约收纳-xiaoYMS44,¥3.90,1.00%,2.7万,2.7万,11.90%,13,13
532,532.0,532.0,532.0,532.0,532.0,532.0,532.0,,,❤️听说鱼的记忆只有7s @抖音小助手 #百亿剧好看计划 #抖音音乐亿元补贴计划,29,0,19,董思成,"6,296",8.8w,男 6.25%,https://www.iesdouyin.com/share/video/6849288301862604047/?region=CN&mid=6638841441340623629&u_code=0&titleType=title,93.75% 女,手提化妆包简约收纳-xiaoYMS44,¥3.90,1.00%,2.7万,2.7万,11.90%,13,13
533,533.0,533.0,533.0,533.0,533.0,533.0,533.0,,,天天这么辛苦拍抖音，流量没多少，点赞也不高，家人们你们说我还要不要继续拍下去#真希望有一天抖耙耙送我上一次热门,171,0,59,汤小霞（每天下午1点,"2,101",2.2w,男 10.81%,https://www.iesdouyin.com/share/video/6849918359715237127/?region=CN&mid=6849918361887984391&u_code=0&titleType=title,89.19% 女,手提化妆包简约收纳-xiaoYMS44,¥3.90,1.00%,2.7万,2.7万,11.90%,13,13
534,534.0,534.0,534.0,534.0,534.0,534.0,534.0,,,#最想见的人 晚安！#自信的女人最美,32,0,6,小萝莉,"1,073","2,436",男 0.00%,https://www.iesdouyin.com/share/video/6849724373469760783/?region=CN&mid=6823152141700958989&u_code=0&titleType=title,100.00% 女,手提化妆包简约收纳-xiaoYMS44,¥3.90,1.00%,2.7万,2.7万,11.90%,13,13
535,535.0,535.0,535.0,535.0,535.0,535.0,535.0,,,清新口气，洁白牙齿#作品推广 #抖音热门小助手,1.6w,332,279,朔朔,3.6w,14.5w,男 30.68%,https://www.iesdouyin.com/share/video/6850998502030429444/?region=CN&mid=6850998588676262663&u_code=4g697i1k0h12&titleType=title,69.32% 女,燕窝鱼子酱牙膏,¥24.80,0.00%,1.5万,1.5万,13.57%,23,23
536,536.0,536.0,536.0,536.0,536.0,536.0,536.0,,,好#作品推广 #抖音热门小助手,179,4,6,朔朔,3.6w,14.5w,男 0.00%,https://www.iesdouyin.com/share/video/6851063560265534723/?region=CN&mid=6851063617828309773&u_code=31kkcl3fch00&titleType=title,100.00% 女,燕窝鱼子酱牙膏,¥24.80,0.00%,1.5万,1.5万,13.57%,23,23
537,537.0,537.0,537.0,537.0,537.0,537.0,537.0,,,蓝色清新口气，粉色洁白牙齿#抖音热门小助手#作品推广,68,2,0,朔朔,3.6w,14.5w,男 %,,% 女,燕窝鱼子酱牙膏,¥24.80,0.00%,1.5万,1.5万,13.57%,23,23
538,538.0,538.0,538.0,538.0,538.0,538.0,538.0,,,蓝色清新口气，粉色洁白牙齿#作品推广 #抖音热门小助手,26,0,0,朔朔,3.6w,14.5w,男 %,,% 女,燕窝鱼子酱牙膏,¥24.80,0.00%,1.5万,1.5万,13.57%,23,23
539,539.0,539.0,539.0,539.0,539.0,539.0,539.0,,,一款很好用的牙膏,95,1,3,朔朔,3.6w,14.5w,男 0.00%,https://www.iesdouyin.com/share/video/6849448310030355723/?region=CN&mid=6849448117264288525&u_code=0&titleType=title,100.00% 女,燕窝鱼子酱牙膏,¥24.80,0.00%,1.5万,1.5万,13.57%,23,23
540,540.0,540.0,540.0,540.0,540.0,540.0,540.0,,,火爆🔥牙膏来啦。220➕220克,217,12,1,朔朔,3.6w,14.5w,男 %,https://www.iesdouyin.com/share/video/6852021168304573703/?region=CN&mid=6852021176773217031&u_code=3la45c1e868g&titleType=title,% 女,燕窝鱼子酱牙膏,¥24.80,0.00%,1.5万,1.5万,13.57%,23,23
541,541.0,541.0,541.0,541.0,541.0,541.0,541.0,,,蓝色清新口气，粉色洁白牙齿，好用#作品推广 #抖音热门小助手,271,4,3,朔朔,3.6w,14.5w,男 0.00%,https://www.iesdouyin.com/share/video/6851585416248741128/?region=CN&mid=6851585428189940494&u_code=38695bf88hb3&titleType=title,100.00% 女,燕窝鱼子酱牙膏,¥24.80,0.00%,1.5万,1.5万,13.57%,23,23
542,542.0,542.0,542.0,542.0,542.0,542.0,542.0,,,超好用#作品推广 #抖音热门小助手,390,7,10,朔朔,3.6w,14.5w,男 25.00%,https://www.iesdouyin.com/share/video/6851937682025630988/?region=CN&mid=6851937739232725768&u_code=5lbjba4a3c3&titleType=title,75.00% 女,燕窝鱼子酱牙膏,¥24.80,0.00%,1.5万,1.5万,13.57%,23,23
543,543.0,543.0,543.0,543.0,543.0,543.0,543.0,,,快来清新一下口气，洁白一下牙齿吧#此段子申请热门 #抖音小助手,33,0,0,朔朔,3.6w,14.5w,男 %,,% 女,燕窝鱼子酱牙膏,¥24.80,0.00%,1.5万,1.5万,13.57%,23,23
544,544.0,544.0,544.0,544.0,544.0,544.0,544.0,,,一瓶220克蓝色早上用，粉色晚上用，牙膏来袭#牙膏 #上热门 #曝 #曝光,455,12,4,朔朔,3.6w,14.5w,男 0.00%,https://www.iesdouyin.com/share/video/6850842527306697991/?region=CN&mid=6850842558626843399&u_code=0&titleType=title,100.00% 女,燕窝鱼子酱牙膏,¥24.80,0.00%,1.5万,1.5万,13.57%,23,23
545,545.0,545.0,545.0,545.0,545.0,545.0,545.0,,,老公买了个玩具，真正解放了我的双手，在做饭都能听见她在傻乐，自己能傻乐一天，这个会爬楼梯的小🐷佩奇 真不错,655,13,117,🍀诺米麻麻爱分享,4.3w,35.9w,男 0.00%,https://www.iesdouyin.com/share/video/6851078882594999567/?region=CN&mid=6835840406056766215&u_code=4dgiah3db31i&titleType=title,100.00% 女,爬楼梯轨道音乐发光玩具宝宝生日礼物玩耍益智玩具,¥26.00,26.00%,"3,892","3,805",3.34%,14,14
546,546.0,546.0,546.0,546.0,546.0,546.0,546.0,,,老公买了个玩具，真正解放了我的双手，我在做饭都能听见她在傻乐，自己能傻乐一天，这个会爬楼梯的小🐷佩奇，真不错,559,11,11,萱萱是个好宝贝,3w,16.2w,男 %,https://www.iesdouyin.com/share/video/6851374998792195336/?region=CN&mid=6835840406056766215&u_code=22e0lh6mmlk&titleType=title,% 女,爬楼梯轨道音乐发光玩具宝宝生日礼物玩耍益智玩具,¥26.00,26.00%,"3,892","3,805",3.34%,14,14
547,547.0,547.0,547.0,547.0,547.0,547.0,547.0,,,老公买了个玩具，真正解放了我的双手，我在做饭都能听见她在傻乐，自己能傻乐一天，这个会爬楼梯的小🐷佩奇，真不错,453,15,10,萱萱是个好宝贝,3w,16.2w,男 0.00%,https://www.iesdouyin.com/share/video/6850324856156818696/?region=CN&mid=6835840406056766215&u_code=0&titleType=title,100.00% 女,爬楼梯轨道音乐发光玩具宝宝生日礼物玩耍益智玩具,¥26.00,26.00%,"3,892","3,805",3.34%,14,14
548,548.0,548.0,548.0,548.0,548.0,548.0,548.0,,,老公买了个玩具，真正解放了我的双手，我在做饭都能听见她在傻乐，自己能傻乐一天，这个会爬楼梯的小🐷佩奇，真不错,59,3,2,萱萱是个好宝贝,3w,16.2w,男 0.00%,https://www.iesdouyin.com/share/video/6849933886965763341/?region=CN&mid=6835840406056766215&u_code=0&titleType=title,100.00% 女,爬楼梯轨道音乐发光玩具宝宝生日礼物玩耍益智玩具,¥26.00,26.00%,"3,892","3,805",3.34%,14,14
549,549.0,549.0,549.0,549.0,549.0,549.0,549.0,,,老公买了个新玩具，真正的解放了我的双手，在客厅拖地都能听见他在房里傻乐，自己能玩一天，这个小猪爬楼梯真不错,88,5,4,🍓西子妈,"9,940",6.4w,男 0.00%,https://www.iesdouyin.com/share/video/6851051231385832711/?region=CN&mid=6835840406056766215&u_code=0&titleType=title,100.00% 女,爬楼梯轨道音乐发光玩具宝宝生日礼物玩耍益智玩具,¥26.00,26.00%,"3,892","3,805",3.34%,14,14
550,550.0,550.0,550.0,550.0,550.0,550.0,550.0,,,@好物我先用发了一个抖音短视频，你尽管点开，不好看算我输！,79,0,1,好物我先用,1.5w,5.9w,男 100.00%,https://www.iesdouyin.com/share/video/6850302380039359759/?region=CN&mid=6850302379008477960&u_code=18j74dc56ak1&titleType=,0.00% 女,爬楼梯轨道音乐发光玩具宝宝生日礼物玩耍益智玩具,¥26.00,26.00%,"3,892","3,805",3.34%,14,14
551,551.0,551.0,551.0,551.0,551.0,551.0,551.0,,,老公买了个玩具，真正解放了我的双手，我洗衣服都能听见她在傻乐，自己能傻乐一天，这个会爬楼梯的小🐷佩奇，真不错,48,1,0,米乐麻麻🌟,5.3w,21.7w,男 %,https://www.iesdouyin.com/share/video/6851356138047278343/?region=CN&mid=6835840406056766215&u_code=26533mgb4895&titleType=title,% 女,爬楼梯轨道音乐发光玩具宝宝生日礼物玩耍益智玩具,¥26.00,26.00%,"3,892","3,805",3.34%,14,14
552,552.0,552.0,552.0,552.0,552.0,552.0,552.0,,,不得不承认还是宝爸会带娃，给她看这个爬楼梯的小猪，又能解放一会老母亲的双手#猪猪爬楼梯@抖音小助手,47,1,2,言言麻麻,5.1w,60w,男 0.00%,https://www.iesdouyin.com/share/video/6851130115259174158/?region=CN&mid=6835840406056766215&u_code=107m6kmka9dj&titleType=title,100.00% 女,爬楼梯轨道音乐发光玩具宝宝生日礼物玩耍益智玩具,¥26.00,26.00%,"3,892","3,805",3.34%,14,14
553,553.0,553.0,553.0,553.0,553.0,553.0,553.0,,,谁发明的这个玩具 我要感谢你八辈祖宗 我儿子已经在这看了两小时了 自己都玩嗨了 成功的解放了我的双手😄,178,0,38,温贝贝,4.7w,40.6w,男 3.03%,https://www.iesdouyin.com/share/video/6851712900634037504/?region=TW&mid=6779596846613498638&u_code=4cabc519941h&titleType=title,96.97% 女,爬楼梯轨道音乐发光玩具宝宝生日礼物玩耍益智玩具,¥26.00,26.00%,"3,892","3,805",3.34%,14,14
554,554.0,554.0,554.0,554.0,554.0,554.0,554.0,,,老公戒烟买了这个玩具，真正解放了我的双手，老远都能听到她发出杠铃般的笑声，这个会爬楼梯的小🐷佩奇 真不错！,45,1,8,🍀诺米麻麻爱分享,4.3w,35.9w,男 0.00%,https://www.iesdouyin.com/share/video/6851720603133545728/?region=CN&mid=6835840406056766215&u_code=3ikd8b39f14g&titleType=title,100.00% 女,爬楼梯轨道音乐发光玩具宝宝生日礼物玩耍益智玩具,¥26.00,26.00%,"3,892","3,805",3.34%,14,14
555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,,,不务正业的曾小贤，又做起了自热火锅……#乘风破浪的好物 #美食趣胃计划,4.8w,176,"2,337",小晴天☀️,45.8w,396.8w,男 47.83%,https://www.iesdouyin.com/share/video/6851405765907942664/?region=CN&mid=6851405780365609735&u_code=34ab9m6cmle2&titleType=title,52.17% 女,贤合庄陈赫推荐网红自热火锅懒人自煮小火锅即食自助方便速食麻辣,¥8.90,20.03%,12.3万,1.4万,2.84%,242,242
556,556.0,556.0,556.0,556.0,556.0,556.0,556.0,,,穷的时候，素菜吃出肉香了 #美食趣胃计划 @抖音美食,2.1w,107,338,下铺刘三好,82.4w,762.1w,男 8.00%,https://www.iesdouyin.com/share/video/6848797359695023373/?region=CN&mid=6848797418855713549&u_code=0&titleType=title,92.00% 女,贤合庄陈赫推荐网红自热火锅懒人自煮小火锅即食自助方便速食麻辣,¥8.90,20.03%,12.3万,1.4万,2.84%,242,242
557,557.0,557.0,557.0,557.0,557.0,557.0,557.0,,,陈赫到底是谁啊？,"6,742",18,188,贫穷玩家,68.2w,987.7w,男 94.74%,https://www.iesdouyin.com/share/video/6851414890347859208/?region=CN&mid=6706783948791401224&u_code=0&titleType=title,5.26% 女,贤合庄陈赫推荐网红自热火锅懒人自煮小火锅即食自助方便速食麻辣,¥8.90,20.03%,12.3万,1.4万,2.84%,242,242
558,558.0,558.0,558.0,558.0,558.0,558.0,558.0,,,#男朋友 #前任 你是做什么工作的,"1,681",2,304,思思的零食铺子,7.8w,"3,346",男 72.73%,https://www.iesdouyin.com/share/video/6851487986765368589/?region=CN&mid=6851487994977815304&u_code=461mjec90hbb&titleType=title,27.27% 女,贤合庄陈赫推荐网红自热火锅懒人自煮小火锅即食自助方便速食麻辣,¥8.90,20.03%,12.3万,1.4万,2.84%,242,242
559,559.0,559.0,559.0,559.0,559.0,559.0,559.0,,,陈赫家的自热火锅，大哥保油呦#最dou吃货季 #在家拆个小零食 #美食趣味计划,792,3,14,零食源动力（直播中）,14.1w,50.9w,男 10.00%,https://www.iesdouyin.com/share/video/6850417968543730951/?region=CN&mid=6850417980380154637&u_code=0&titleType=title,90.00% 女,贤合庄陈赫推荐网红自热火锅懒人自煮小火锅即食自助方便速食麻辣,¥8.90,20.03%,12.3万,1.4万,2.84%,242,242
560,560.0,560.0,560.0,560.0,560.0,560.0,560.0,,,#贤合庄 #火锅 #717奇妙好物在这里 陈赫和曾小贤难道不是一个人？？,402,3,98,干货一箩筐,19.4w,42.4w,男 41.54%,https://www.iesdouyin.com/share/video/6849902919416941838/?region=CN&mid=6849902986274048782&u_code=9caal87bdh&titleType=title,58.46% 女,贤合庄陈赫推荐网红自热火锅懒人自煮小火锅即食自助方便速食麻辣,¥8.90,20.03%,12.3万,1.4万,2.84%,242,242
561,561.0,561.0,561.0,561.0,561.0,561.0,561.0,,,一个人也能吃的火锅！巴适得很！,566,0,21,贫穷玩家,68.2w,987.7w,男 100.00%,https://www.iesdouyin.com/share/video/6851414360749886727/?region=CN&mid=6706783948791401224&u_code=0&titleType=title,0.00% 女,贤合庄陈赫推荐网红自热火锅懒人自煮小火锅即食自助方便速食麻辣,¥8.90,20.03%,12.3万,1.4万,2.84%,242,242
562,562.0,562.0,562.0,562.0,562.0,562.0,562.0,,,快叫美女，#陈赫 小火锅#贤合庄 #自热网红小火锅 来我智博间只要7.5，叫美女就发哦！@DOU+小助手,204,2,5,大胖偷吃（上午11点开播）,21.4w,48.1w,男 0.00%,https://www.iesdouyin.com/share/video/6850275066299567375/?region=CN&mid=6850275080065354503&u_code=0&titleType=title,100.00% 女,贤合庄陈赫推荐网红自热火锅懒人自煮小火锅即食自助方便速食麻辣,¥8.90,20.03%,12.3万,1.4万,2.84%,242,242
