,Unnamed: 0,bgm,bpm,genre,language,public_time,attitude,emotion,match,like_time,unlike_time,美妆类,服装类,电器数码类,文具玩具图书类,食品类,鞋靴箱包饰品类,其他,医药保健类,家装日用类,filename
1742,1742,旧梦一场 - 阿悠悠,129.1992188,hiphop,国语,2020/4/22,negative,happy,1,0,0,"[11, {'language': 3, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 3, 'attitude': 2}]","[8, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[9, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[10, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 3, 'attitude': 2}]","[9, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 3, 'attitude': 2}]","[9, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 3, 'attitude': 2}]","[7, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[12, {'language': 3, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 3, 'attitude': 2}]","[10, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 3, 'attitude': 2}]",旧梦一场(改编DJ) (改编版原唱_ 阿悠悠)
1743,1743,旧梦一场 - 阿悠悠,129.1992188,hiphop,国语,2020/4/22,negative,happy,1,0,0,"[11, {'language': 3, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 3, 'attitude': 2}]","[8, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[9, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[10, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 3, 'attitude': 2}]","[9, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 3, 'attitude': 2}]","[9, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 3, 'attitude': 2}]","[7, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[12, {'language': 3, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 3, 'attitude': 2}]","[10, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 3, 'attitude': 2}]",旧梦一场(改编DJ) (改编版原唱_ 阿悠悠)
1744,1744,Blame (Tim Gunter Remix) - Graves,143.5546875,metal,,,,sad,1,0,0,"[27, {'language': 2, 'emotion': 4, 'bpm': 3, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[25, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[24, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[25, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[26, {'language': 2, 'emotion': 3, 'bpm': 3, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[25, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[24, {'language': 2, 'emotion': 2, 'bpm': 2, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[22, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[25, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 5, 'genre': 5, 'attitude': 5}]",Blame (Tim Gunter Remix)
1745,1745,失眠飞行 - 一条小团团ovo,95.703125,blues,,,,happy,1,0,0,"[22, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[21, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 4, 'attitude': 5}]","[21, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[21, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[24, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 7, 'attitude': 5}]","[22, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[22, {'language': 2, 'emotion': 1, 'bpm': 3, 'public_time': 5, 'genre': 4, 'attitude': 5}]","[21, {'language': 1, 'emotion': 1, 'bpm': 3, 'public_time': 5, 'genre': 4, 'attitude': 5}]","[20, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 4, 'attitude': 5}]",失眠飞行 (cover_ 沈以诚_薛明媛)
1746,1746,Turn All The Lights On - T-Pain、Ne-Yo,129.1992188,Pop,英语,2011/12/5,negative,happy,1,0,0,"[7, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 4, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[12, {'language': 4, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[10, {'language': 3, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]",Turn All the Lights On
1747,1747,微微 - 傅如乔,143.5546875,Pop,国语,2020/3/20,negative,peaceful,1,0,0,"[13, {'language': 3, 'emotion': 3, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 1, 'emotion': 3, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[13, {'language': 2, 'emotion': 4, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[12, {'language': 1, 'emotion': 4, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[12, {'language': 1, 'emotion': 4, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[12, {'language': 1, 'emotion': 4, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 1, 'emotion': 3, 'bpm': 2, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[12, {'language': 3, 'emotion': 3, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[12, {'language': 1, 'emotion': 4, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]",亲亲 (原唱_ 傅如乔_勾雪莹_墨谣_上官喜爱_王欣宇_夏研_张钰)
1748,1748,Micmacs à la gare - Raphaël Beau,99.38401442,Soundtrack,纯音乐,2009/10/19,positive,sad,1,0,0,"[17, {'language': 4, 'emotion': 4, 'bpm': 2, 'public_time': 2, 'genre': 4, 'attitude': 1}]","[17, {'language': 3, 'emotion': 2, 'bpm': 2, 'public_time': 2, 'genre': 7, 'attitude': 1}]","[16, {'language': 3, 'emotion': 2, 'bpm': 2, 'public_time': 2, 'genre': 6, 'attitude': 1}]","[15, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 2, 'genre': 6, 'attitude': 1}]","[15, {'language': 3, 'emotion': 3, 'bpm': 2, 'public_time': 2, 'genre': 4, 'attitude': 1}]","[17, {'language': 3, 'emotion': 2, 'bpm': 2, 'public_time': 2, 'genre': 7, 'attitude': 1}]","[16, {'language': 3, 'emotion': 2, 'bpm': 3, 'public_time': 2, 'genre': 5, 'attitude': 1}]","[16, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 3, 'genre': 5, 'attitude': 1}]","[16, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 2, 'genre': 6, 'attitude': 1}]",Raphaël Beau - Micmacs à la gare
1749,1749,Wipe It Down (Explicit) - BMW KENNY,143.5546875,hiphop,,,,happy,1,0,0,"[21, {'language': 2, 'emotion': 1, 'bpm': 3, 'public_time': 5, 'genre': 3, 'attitude': 5}]","[20, {'language': 2, 'emotion': 1, 'bpm': 3, 'public_time': 5, 'genre': 2, 'attitude': 5}]","[19, {'language': 1, 'emotion': 1, 'bpm': 3, 'public_time': 5, 'genre': 2, 'attitude': 5}]","[21, {'language': 2, 'emotion': 1, 'bpm': 3, 'public_time': 5, 'genre': 3, 'attitude': 5}]","[21, {'language': 2, 'emotion': 1, 'bpm': 3, 'public_time': 5, 'genre': 3, 'attitude': 5}]","[21, {'language': 2, 'emotion': 1, 'bpm': 3, 'public_time': 5, 'genre': 3, 'attitude': 5}]","[18, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 1, 'attitude': 5}]","[18, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 3, 'attitude': 5}]","[21, {'language': 2, 'emotion': 1, 'bpm': 3, 'public_time': 5, 'genre': 3, 'attitude': 5}]",Wipe It Down (Explicit)
1750,1750,Fade - Alan Walker,89.10290948,Dance,纯音乐,2014/11/19,positive,sad,1,0,0,"[18, {'language': 4, 'emotion': 4, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 1}]","[15, {'language': 3, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 1}]","[15, {'language': 3, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 1}]","[14, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 1}]","[16, {'language': 3, 'emotion': 3, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 1}]","[15, {'language': 3, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 1}]","[16, {'language': 3, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 1}]","[15, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 1}]","[15, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 1}]",Alan Walker - Fade
1751,1751,La Banda (DJ热搜版) - 未知,123.046875,Pop,英语,2020/7/15,,mad,1,0,0,"[12, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 5}]","[17, {'language': 4, 'emotion': 4, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 5}]","[16, {'language': 4, 'emotion': 3, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 5}]","[17, {'language': 4, 'emotion': 3, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 5}]","[15, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 5}]","[16, {'language': 4, 'emotion': 3, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 5}]","[18, {'language': 4, 'emotion': 4, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 5}]","[19, {'language': 4, 'emotion': 4, 'bpm': 2, 'public_time': 1, 'genre': 2, 'attitude': 5}]","[16, {'language': 3, 'emotion': 3, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 5}]",La Banda (DJ热搜版)
1752,1752,iKON-Love Scenario（文武贝钢琴版） - 未知,123.046875,rock,英语,2012/11/9,negative,happy,1,0,0,"[12, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 6, 'attitude': 2}]","[15, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 6, 'attitude': 2}]","[13, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 4, 'attitude': 2}]","[14, {'language': 4, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 4, 'attitude': 2}]","[15, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 6, 'attitude': 2}]","[15, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 6, 'attitude': 2}]","[16, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 7, 'attitude': 2}]","[16, {'language': 4, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 6, 'attitude': 2}]","[16, {'language': 3, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 7, 'attitude': 2}]",Taylor Swift - Love Story (2015 1989世界巡回演唱会悉尼站)
1753,1753,ミチノチモシーキミノキモチ (路上的猫尾草 你的心情) - 森永千才,123.046875,Soundtrack,日语,2016/6/29,positive,mad,1,0,0,"[15, {'language': 6, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 4, 'attitude': 1}]","[20, {'language': 6, 'emotion': 4, 'bpm': 1, 'public_time': 1, 'genre': 7, 'attitude': 1}]","[17, {'language': 5, 'emotion': 3, 'bpm': 1, 'public_time': 1, 'genre': 6, 'attitude': 1}]","[19, {'language': 6, 'emotion': 3, 'bpm': 2, 'public_time': 1, 'genre': 6, 'attitude': 1}]","[15, {'language': 6, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 4, 'attitude': 1}]","[18, {'language': 5, 'emotion': 3, 'bpm': 1, 'public_time': 1, 'genre': 7, 'attitude': 1}]","[17, {'language': 5, 'emotion': 4, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 1}]","[19, {'language': 6, 'emotion': 4, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 1}]","[18, {'language': 5, 'emotion': 3, 'bpm': 2, 'public_time': 1, 'genre': 6, 'attitude': 1}]",ミチノチモシーキミノキモチ (路上的猫尾草 你的心情)
1754,1754,凤舞九天 (DJ版) - 新旭,151.99908090000002,Dance,意大利语,2018/11/22,negative,mad,1,0,0,"[16, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[18, {'language': 2, 'emotion': 4, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[16, {'language': 1, 'emotion': 3, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[17, {'language': 2, 'emotion': 3, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[16, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[17, {'language': 2, 'emotion': 3, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[17, {'language': 2, 'emotion': 4, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 1, 'emotion': 4, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[17, {'language': 2, 'emotion': 3, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]",九局 - 凤舞九天 (DJ版)
1755,1755,海底 (铃声版) - cococola,135.9991776,blues,国语,,,sad,1,0,0,"[27, {'language': 3, 'emotion': 4, 'bpm': 3, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[22, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 5, 'genre': 4, 'attitude': 5}]","[24, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[23, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[26, {'language': 1, 'emotion': 3, 'bpm': 3, 'public_time': 5, 'genre': 7, 'attitude': 5}]","[23, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[21, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 5, 'genre': 4, 'attitude': 5}]","[22, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 5, 'genre': 4, 'attitude': 5}]","[22, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 5, 'genre': 4, 'attitude': 5}]",海底 (铃声)
1756,1756,iKON-Love Scenario（文武贝钢琴版） - 频道背景音乐,123.046875,rock,英语,2012/11/9,negative,happy,1,0,0,"[12, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 6, 'attitude': 2}]","[15, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 6, 'attitude': 2}]","[13, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 4, 'attitude': 2}]","[14, {'language': 4, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 4, 'attitude': 2}]","[15, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 6, 'attitude': 2}]","[15, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 6, 'attitude': 2}]","[16, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 7, 'attitude': 2}]","[16, {'language': 4, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 6, 'attitude': 2}]","[16, {'language': 3, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 7, 'attitude': 2}]",Taylor Swift - Love Story (2015 1989世界巡回演唱会悉尼站)
1757,1757,If - 丁可,112.3471467,Pop,英语,2011/3/30,negative,sad,1,0,0,"[10, {'language': 1, 'emotion': 4, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[12, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[12, {'language': 4, 'emotion': 3, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[12, {'language': 4, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[13, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[11, {'language': 3, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]",丁可 - If
1758,1758,真的不容易 (广场舞) - 庄心妍,161.49902340000003,hiphop,国语,2012/12/11,positive,happy,1,0,0,"[12, {'language': 3, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 3, 'attitude': 1}]","[9, {'language': 1, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 2, 'attitude': 1}]","[10, {'language': 2, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 2, 'attitude': 1}]","[10, {'language': 1, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 3, 'attitude': 1}]","[10, {'language': 1, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 3, 'attitude': 1}]","[10, {'language': 1, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 3, 'attitude': 1}]","[7, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[10, {'language': 3, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 3, 'attitude': 1}]","[10, {'language': 1, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 3, 'attitude': 1}]",云菲菲 - 小小新娘花 (广场舞)
1759,1759,情缘等足一辈子 - 非洲刘德华,117.4538352,rock,,,,happy,1,0,0,"[22, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 6, 'attitude': 5}]","[22, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 6, 'attitude': 5}]","[19, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 4, 'attitude': 5}]","[21, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 4, 'attitude': 5}]","[22, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 6, 'attitude': 5}]","[22, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 6, 'attitude': 5}]","[23, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 7, 'attitude': 5}]","[22, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 6, 'attitude': 5}]","[24, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 7, 'attitude': 5}]",刘德华 - 情缘等足一辈子
1760,1760,体面 - 周森,172.265625,Pop,国语,2017/12/25,negative,sad,1,0,0,"[14, {'language': 3, 'emotion': 4, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 1, 'emotion': 3, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[11, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]",于文文 - 体面
1761,1761,爱情红绿灯 - 徐一鸣,99.38401442,hiphop,,,,happy,1,0,0,"[20, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 3, 'attitude': 5}]","[19, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 2, 'attitude': 5}]","[18, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 2, 'attitude': 5}]","[19, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 3, 'attitude': 5}]","[20, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 3, 'attitude': 5}]","[20, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 3, 'attitude': 5}]","[19, {'language': 2, 'emotion': 1, 'bpm': 3, 'public_time': 5, 'genre': 1, 'attitude': 5}]","[20, {'language': 1, 'emotion': 1, 'bpm': 3, 'public_time': 5, 'genre': 3, 'attitude': 5}]","[19, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 3, 'attitude': 5}]",徐一鸣 - 爱情红绿灯
1762,1762,七夕情人节为阿美录制 - 谢雨锋,151.99908090000002,blues,,,,happy,1,0,0,"[23, {'language': 2, 'emotion': 1, 'bpm': 3, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[22, {'language': 2, 'emotion': 1, 'bpm': 3, 'public_time': 5, 'genre': 4, 'attitude': 5}]","[22, {'language': 1, 'emotion': 1, 'bpm': 3, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[23, {'language': 2, 'emotion': 1, 'bpm': 3, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[25, {'language': 2, 'emotion': 1, 'bpm': 3, 'public_time': 5, 'genre': 7, 'attitude': 5}]","[23, {'language': 2, 'emotion': 1, 'bpm': 3, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[21, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 4, 'attitude': 5}]","[19, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 4, 'attitude': 5}]","[22, {'language': 2, 'emotion': 1, 'bpm': 3, 'public_time': 5, 'genre': 4, 'attitude': 5}]",谢雨锋 - 七夕情人节为阿美录制
1763,1763,莫西莫西 - 未知,117.4538352,hiphop,纯音乐,2020/6/17,positive,happy,1,0,0,"[11, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 3, 'attitude': 1}]","[9, {'language': 3, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 1}]","[9, {'language': 3, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 1}]","[11, {'language': 3, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 3, 'attitude': 1}]","[10, {'language': 3, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 3, 'attitude': 1}]","[10, {'language': 3, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 3, 'attitude': 1}]","[8, {'language': 3, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[10, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 3, 'attitude': 1}]","[12, {'language': 4, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 3, 'attitude': 1}]",山水组合 - 你莫走 (DJ版)
1764,1764,万有引力 (枪声版) - 坏小欠,161.49902340000003,pop,,,,sad,1,0,0,"[27, {'language': 2, 'emotion': 4, 'bpm': 3, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[25, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[24, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[25, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[26, {'language': 2, 'emotion': 3, 'bpm': 3, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[25, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[24, {'language': 2, 'emotion': 2, 'bpm': 2, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[22, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[25, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 5, 'genre': 5, 'attitude': 5}]",万有引力枪声版 (cover_ 汪苏泷)
